"#id","#","name Name","description Desc","subTitle Floorplan Title","subDescription Floorplan Description","rarity Rarity","tags Tags","cost Gem Cost","put what you have found in the room. preferably with no luck Random Spawn Pool","Always Spawns","Conditional Spawn","First-time Spawn","Comment","Menu Sort","Chess Pieces","","TAGS","","","","","","",""
"red006","6","Darkroom","A room dedicated to photo processing, development and print-making. This room is outfitted with safelights which provide red illumination to which the photographic material is insensitive. However, due to a faulty installation the safelights often overload their circuit capacity and blow a fuse.  ","","","Standard","Red, ThreeWay, RightLeft, Conductive","0","item:gem, item:batteryPack","","","","","5","","","","","","","","","","room:red006:Darkroom"
"red007","7","Weight Room","An exercise room outfitted with weightlifting equipment. A good workout session here will wipe you out and leave you with little energy left for exploring.  ","","","Rare","Red, FourWay, Lever, Conductive","0","","","","","","5","","","","","","","","","","room:red007:Weight Room"
"red008","8","Furnace","The main centralized heat source for the estate. You may find yourself starting to sweat after drafting this room.  ","","","Rare","Red, DeadEnd, Conductive, Zone","0","","","item:key","","Forges a key if powered.","5","","","","","","","","","","room:red008:Furnace"
"add001","1","Dovecote","A towering loft serving home to many of the feathered locals of Mount Holly. As a devout bird-watcher and amateur ornithologist Mary had petitioned her uncle for years for this to be built on the estate. ","","","Unusual","Addition, Blueprint","0","","","","","","6","","","","","","","","","","room:add001:Dovecote"
"add002","2","The Kennel","Home to several of Sinclair’s hunting companions. It can be assumed these friendly hounds have been anxious to meet their new master. ","","","Standard","Addition","0","","","","","","6","","","","","","","","","","room:add002:The Kennel"
"add003","3","Clock Tower","Access to Mt. Holly’s Clock Tower has always been heavily restricted. Which might explain why maintenance has been unable to mend the perpetually halted clock face, a testament to the unchanging winds of the <i>sacred hour.</i>","","","Unusual","Addition, Tomorrow, DeadEnd, Blueprint","1","item:stopwatch","","","","","6","Rook, B","","","","","","","","","room:add003:Clock Tower"
"add004","4","Dormitory","These small sleeping quarters, devoid of frills and distractions, are ideal for the student, scholar or denizen of academia who wishes to focus on their studies without diversion or interruption. Study and sleep. Rinse and repeat. ","","","Standard","Addition","","","","","","","6","","","","","","","","","","room:add004:Dormitory"
"add005","5","Classroom","An exact copy of the floorplan used in the architectural design of Reddington Elementary. These copies were deployed in Mt. Holly as a short term solution, to allow the curriculum to continue uninterrupted while the new school was being built in town.","","","Unusual","Addition, TwoWay, Left, Blueprint","1","item:magnifyingGlass, item:hallPass","","","","","6","","","","","","","","","","room:add005:Classroom"
"add006","6","Vestibule","An ornately framed yet modestly sized hall. It had served as the original antechamber in the old days before eventually being removed from the estate for having doors that were prone to becoming stuck.","","","Unusual","Addition","2","","","","","","6","","","","","","","","","","room:add006:Vestibule"
"add007","7","Casino","The Mount Holly Casino offers an intimate and exciting setting for wagers of any scale, and guests may be surprised to discover how much strategy is involved in these machines, which are traditionally only thought of as games of chance. A buy-in of two gems is required for admittance into this exclusive room. ","","","Unusual","Addition, Shop","2","","item:coin","","","","6","","","","","","","","","","room:add007:Casino"
"add008","8","Solarium","A quaint floral sitting room surrounded entirely by tinted glass panes. The Solarium is ideal for tea in the afternoons or getting some sun without the hassle of going outside. ","","","Standard","Addition, ChessPiece, Green, DeadEnd","1","item:gem","","","","","6","Pawn, B","","","","","","","","","room:add008:Solarium"
"fou001","1","Planetarium","A circular theater featuring a dome shaped projection screen upon which scenes of the stars and galaxies allow viewers to experience the splendor of the heavens. ","","","Standard","Found, Blueprint, DeadEnd","0","","","","","","7","","","","","","","","","","room:fou001:Planetarium"
"fou002","2","Tunnel","Going under all obstacles, the tunnel pierces through walls and rooms alike. This crudely excavated passage looks to be the work of someone determined to get where they are going regardless of whether the house’s floor plan is accommodating or not.  ","","","Standard","Found, Drafting, Hallway","0","","","","","","7","","","","","","","","","","room:fou002:Tunnel"
"fou003","3","Conservatory","This baroque arboretum showcases and preserves the rarest specimens of every type and variety. Through selective propagation, the gardener here may influence which flora <i>(or floora)</i> will be considered commonplace during the next season. ","","","Unusual","Found, Left, TwoWay, Green, ChessPiece","1","","","","","Only draftable in corners (of the entire 5x9 footprint)","7","Rook, B","","","","","","","","","room:fou003:Conservatory"
"fou004","4","Closed Exhibit","A painstakingly produced accurate reproduction of one of the so-called “Closed” Exhibits of the Fenn Aries Royal Museum. ","","","Rare","Found, ThreeWay, BackAccess, Red","0","","item:paperCrown","","","","7","","","","","","","","","","room:fou004:Closed Exhibit"
"fou005","5","Mechanarium","An iron vaulted mechanical chamber affixed with motorized panels that can reveal up to 8 different doors depending on the parameters at the time of creation.  ","","","Unusual","Found, Polymorphic, Lever, Blueprint","0","","","item:key, item:vaultKey233, item:keycard, item:secretGardenKey, item:silverKey, item:ivoryDice, item:brokenLever, item:batteryPack, item:upgradeDisk","","","7","","","","","","","","","","room:fou005:Mechanarium"
"fou006","6","Treasure Trove","Turns out the oft rumored “Treasure of Mount Holly” was more than just a rumor. ","","","Unusual","Found, TwoWay, Left, Blackprint","1","","item:coin","","","","7","","","","","","","","","","room:fou006:Treasure Trove"
"fou007","7","Throne Room","The former seat of power of Orinda Aries before the current era and the rise of the red banner. ","","","Rare","Found, Blackprint, ChessPiece","5","","","","","","7","King, B","","","","","","","","","room:fou007:Throne Room"
"fou008","8","Lost & Found","There has always been a history of things disappearing on the estate, including this very floorplan, which had been lost for many years itself and missing from the directory. Now that it has been found, some long lost items from Mount Holly’s past might finally resurface… ","","","Unusual","Found, ChessPiece, TwoWay, Left, Red","0","item:repellent, item:cupcake, item:vaultKey370, item:ivoryDice, item:metalDetector, item:luckyRabbitsFoot, item:secretGardenKey, item:silverKey, item:prismKey, item:upgradeDisk, item:stopwatch, item:hallPass, item:wateringCan, item:telescope, item:gearWrench, item:key8, item:basementKey, intr:trunk","","item:allowanceToken","","","7","Pawn, B","","","","","","","","","room:fou008:Lost & Found"
"out001","1","Shelter","An underground bunker located away from the main house. This fallout shelter was designed specifically for air raids and features thick walls made from lead and other materials intended to block radiation. A computer terminal within has been connected to the house’s network system should an emergency necessitate remote access.  ","","","Unusual","Outer, Blueprint, DeadEnd","0","","","","","","8","","","","","","","","","","room:out001:Shelter"
"out002","2","Shrine","A sacred silence permeates this candlelit cavern, whose flickering lights add to the holy aura shining down upon a meditative statue. His stone hands present forth a stone bowl to the devout pilgrim who may wish to make an offering of gold. ","","","Unusual","Outer, Blueprint, DeadEnd","0","","","","","","8","","","","","","","","","","room:out002:Shrine"
"out003","3","Toolshed","A simple shed with a variety of tools used by the groundskeepers in the course of their duties. ","","","Unusual","Outer, Blueprint, DeadEnd","0","item:metalDetector, item:shovel, item:sledgeHammer, item:wateringCan, item:batteryPack, item:telescope, item:gearWrench, item:vaultKey149, item:carKeys, item:coinPurse, item:compass, item:couponBook, item:ivoryDice, item:keycard, item:lockPick, item:magnifyingGlass, item:luckyRabbitsFoot, item:runningShoes, item:salt, item:sleepingMask, item:treasureMap, item:brokenLever, item:secretGardenKey, item:silverKey","","","","","8","","","","","","","","","","room:out003:Toolshed"
"out004","4","Schoolhouse","Long before Reddington Elementary was opened, school convened in a single small building. As the student body grew over the years, the need for separate classrooms for each grade arose and the Mt. Holly Schoolhouse was officially closed down.  ","","","Unusual","Outer, Blueprint, Drafting, DeadEnd","0","","","","","","8","","","","","","","","","","room:out004:Schoolhouse"
"out005","5","Hovel","A squalid dwelling on the edge of the estate belonging to one of the groundskeepers. ","","","Unusual","Outer, Bedroom, DeadEnd","0","","","","","","8","","","","","","","","","","room:out005:Hovel"
"out006","6","Root Cellar","An underground store of jarred vegetables and fruits from Mount Holly’s gardens. It’s always amazing what great things come from a little digging around in the dirt.","","","Unusual","Outer, Green, DeadEnd","0","","","","","","8","","","","","","","","","","room:out006:Root Cellar"
"out007","7","Trading Post","An outpost established on the outskirts of Mount Holly in the era before the new realms. This station allowed the frontiersmen and trappers of these mountains to trade goods and services with the estate, the locals and one another. ","","","Unusual","Outer, Shop, DeadEnd","0","","","","","","8","","","","","","","","","","room:out007:Trading Post"
"out008","8","Tomb","This Sinclair family crypt is as gloomy as it is immense. The true Sinclair legacy lies here, resting underneath the stones, a parade of distant relations and forgotten ancestors.  ","","","Unusual","Outer, Blackprint, DeadEnd","0","","item:coin","item:ivoryDice, item:diaryKey","","","8","","","","","","","","","","room:out008:Tomb"
"zoneAO","","Apple Orchard","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneAO:Apple Orchard"
"zoneBG","","Blackbridge Grotto","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneBG:Blackbridge Grotto"
"zoneGM","","Gem Mine","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneGM:Gem Mine"
"zoneCavern","","Cavern","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneCavern:Cavern"
"zoneGrounds","","The Grounds","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneGrounds:The Grounds"
"zoneBmt","","Basement","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneBmt:Basement"
"zoneFoundation","","The Foundation","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneFoundation:The Foundation"
"zoneFountain","","Fountain","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneFountain:Fountain"
"","","","","","","","Zone","","","","","","","500","","","","","","","","","",""
"zoneRes","","Reservoir","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneRes:Reservoir"
"zoneCat","","Catacombs","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneCat:Catacombs"
"","","","","","","","Zone","","","","","","","500","","","","","","","","","",""
"","","","","","","","Zone","","","","","","","500","","","","","","","","","",""
"zoneSafe","","Safehouse","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneSafe:Safehouse"
"zoneMetro","","Train station","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneMetro:Train station"
"","","","","","","","Zone","","","","","","","500","","","","","","","","","",""
"zoneUndp","","The Underpass","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneUndp:The Underpass"
"zoneIS","","Inner Sanctum","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneIS:Inner Sanctum"
"","","","","","","","Zone","","","","","","","500","","","","","","","","","",""
"zoneUndg","","Underground","","","","","Zone","","","","","","","500","","","","","","","","","","room:zoneUndg:Underground"
"zoneAries","","Aries Court","","","","","","","","","","","","500","","","","","","","","","","room:zoneAries:Aries Court"
"","","","","","","","","","","","","","","500","","","","","","","","","",""
"","","","","","","","","","","","","","","500","","","","","","","","","",""
"","","","","","","","","","","","","","","500","","","","","","","","","",""
"","","","","","","","","","","","","","","500","","","","","","","","","",""
"","","","","","","","","","","","","","","500","","","","","","","","","",""
"","","","","","","","","","","","","","","500","","","","","","","","","",""
"","","","","","","","","","","","","","","500","","","","","","","","","",""
"","","","","","","","","","","","","","","500","","","","","","","","","",""
"","","","","","","","","","","","","","","500","","","","","","","","","",""
"","","","","","","","","","","","","","","500","","","","","","","","","",""
